TT,AHU6_CCV-AHU6-Percentage,AHU6_DSP-AHU6-inch,AHU6_DSPSP-AHU6-inch,AHU6_MAT-AHU6-degree Fahrenheit,AHU6_MaxDMP-AHU6-Percentage,AHU6_RAT-AHU6-degree Fahrenheit,AHU6_SAT-AHU6-degree Fahrenheit,AHU6_SATSP-AHU6-degree Fahrenheit,AHU6_SFC-AHU6-No Unit,AHU6_SFS-AHU6-No Unit,AHU6_SupCFM-AHU6-cubic foot per minute,AHU6_SupVFD-AHU6-Percentage,
Sun  Jun 15 22:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.08  ( OK ),0.00  ( OK ),78.27  ( OK ),73.47  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 22:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.07  ( OK ),0.00  ( OK ),78.05  ( OK ),73.51  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 22:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.06  ( OK ),0.00  ( OK ),77.90  ( OK ),73.56  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 22:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.04  ( OK ),0.00  ( OK ),77.77  ( OK ),73.64  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 23:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.01  ( OK ),0.00  ( OK ),77.53  ( OK ),73.68  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 23:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.01  ( OK ),0.00  ( OK ),77.39  ( OK ),73.73  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 23:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.95  ( OK ),0.00  ( OK ),77.24  ( OK ),73.74  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sun  Jun 15 23:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.93  ( OK ),0.00  ( OK ),77.05  ( OK ),73.76  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 00:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.86  ( OK ),0.00  ( OK ),76.90  ( OK ),73.82  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 00:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.84  ( OK ),0.00  ( OK ),76.73  ( OK ),73.87  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 00:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.80  ( OK ),0.00  ( OK ),76.66  ( OK ),73.96  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 00:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.76  ( OK ),0.00  ( OK ),76.56  ( OK ),73.97  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 01:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.73  ( OK ),0.00  ( OK ),76.46  ( OK ),73.92  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 01:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.70  ( OK ),0.00  ( OK ),76.40  ( OK ),73.92  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 01:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.70  ( OK ),0.00  ( OK ),76.36  ( OK ),73.93  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 01:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.69  ( OK ),0.00  ( OK ),76.34  ( OK ),73.97  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 02:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.63  ( OK ),0.00  ( OK ),76.36  ( OK ),73.97  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 02:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.62  ( OK ),0.00  ( OK ),76.36  ( OK ),73.97  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 02:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.62  ( OK ),0.00  ( OK ),76.36  ( OK ),73.98  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 02:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.58  ( OK ),0.00  ( OK ),76.38  ( OK ),73.99  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 03:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.56  ( OK ),0.00  ( OK ),76.36  ( OK ),74.00  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 03:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.55  ( OK ),0.00  ( OK ),76.36  ( OK ),74.00  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 03:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.55  ( OK ),0.00  ( OK ),76.36  ( OK ),73.98  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 03:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.55  ( OK ),0.00  ( OK ),76.35  ( OK ),73.96  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 04:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.55  ( OK ),0.00  ( OK ),76.27  ( OK ),73.96  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 04:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.55  ( OK ),0.00  ( OK ),76.20  ( OK ),73.92  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 04:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.56  ( OK ),0.00  ( OK ),76.19  ( OK ),73.85  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 04:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.57  ( OK ),0.00  ( OK ),76.22  ( OK ),73.85  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 05:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.55  ( OK ),0.00  ( OK ),76.31  ( OK ),73.91  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 05:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.39  ( OK ),0.00  ( OK ),75.22  ( OK ),73.43  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 05:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.39  ( OK ),0.00  ( OK ),74.36  ( OK ),72.74  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 05:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.38  ( OK ),0.00  ( OK ),73.68  ( OK ),72.58  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 06:00:00  CDT,99.99  ( OK ),0.37  ( OK ),1.50  ( OK ),70.96  ( OK ),0.00  ( OK ),74.60  ( OK ),73.04  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),12570.55  ( OK ),74.03  ( OK ),
Mon  Jun 16 06:15:00  CDT,99.99  ( OK ),0.51  ( OK ),1.50  ( OK ),70.23  ( OK ),0.00  ( OK ),73.89  ( OK ),58.59  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14701.68  ( OK ),90.65  ( OK ),
Mon  Jun 16 06:30:00  CDT,99.99  ( OK ),0.70  ( OK ),1.50  ( OK ),69.51  ( OK ),0.00  ( OK ),72.81  ( OK ),57.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15370.61  ( OK ),99.99  ( OK ),
Mon  Jun 16 06:45:00  CDT,99.99  ( OK ),0.84  ( OK ),1.50  ( OK ),69.09  ( OK ),0.00  ( OK ),72.09  ( OK ),57.35  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15085.69  ( OK ),99.99  ( OK ),
Mon  Jun 16 07:00:00  CDT,99.99  ( OK ),1.16  ( OK ),1.50  ( OK ),68.90  ( OK ),0.00  ( OK ),71.65  ( OK ),56.55  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14495.31  ( OK ),99.99  ( OK ),
Mon  Jun 16 07:15:00  CDT,98.41  ( OK ),1.60  ( OK ),1.50  ( OK ),68.78  ( OK ),0.00  ( OK ),71.37  ( OK ),55.77  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),13225.89  ( OK ),98.63  ( OK ),
Mon  Jun 16 07:30:00  CDT,81.75  ( OK ),1.78  ( OK ),1.50  ( OK ),68.71  ( OK ),0.00  ( OK ),71.19  ( OK ),54.79  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11494.88  ( OK ),92.48  ( OK ),
Mon  Jun 16 07:45:00  CDT,54.04  ( OK ),1.73  ( OK ),1.50  ( OK ),68.70  ( OK ),0.00  ( OK ),71.13  ( OK ),54.08  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10431.24  ( OK ),88.39  ( OK ),
Mon  Jun 16 08:00:00  CDT,36.37  ( OK ),1.70  ( OK ),1.50  ( OK ),68.69  ( OK ),0.00  ( OK ),71.23  ( OK ),55.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9600.75  ( OK ),85.11  ( OK ),
Mon  Jun 16 08:15:00  CDT,33.24  ( OK ),1.69  ( OK ),1.50  ( OK ),68.90  ( OK ),0.00  ( OK ),71.44  ( OK ),55.81  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9356.73  ( OK ),83.05  ( OK ),
Mon  Jun 16 08:30:00  CDT,31.74  ( OK ),1.63  ( OK ),1.50  ( OK ),69.00  ( OK ),0.00  ( OK ),71.57  ( OK ),55.90  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8903.54  ( OK ),81.35  ( OK ),
Mon  Jun 16 08:45:00  CDT,32.08  ( OK ),1.62  ( OK ),1.50  ( OK ),69.08  ( OK ),0.00  ( OK ),71.69  ( OK ),56.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8910.69  ( OK ),79.96  ( OK ),
Mon  Jun 16 09:00:00  CDT,30.64  ( OK ),1.52  ( OK ),1.50  ( OK ),69.14  ( OK ),0.00  ( OK ),71.80  ( OK ),55.94  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8811.71  ( OK ),79.32  ( OK ),
Mon  Jun 16 09:15:00  CDT,32.03  ( OK ),1.54  ( OK ),1.50  ( OK ),69.24  ( OK ),0.00  ( OK ),71.89  ( OK ),56.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8816.44  ( OK ),78.13  ( OK ),
Mon  Jun 16 09:30:00  CDT,31.60  ( OK ),1.48  ( OK ),1.50  ( OK ),69.40  ( OK ),0.00  ( OK ),71.91  ( OK ),56.01  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8824.76  ( OK ),77.66  ( OK ),
Mon  Jun 16 09:45:00  CDT,33.08  ( OK ),1.43  ( OK ),1.50  ( OK ),69.58  ( OK ),0.00  ( OK ),72.01  ( OK ),56.08  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9227.47  ( OK ),78.46  ( OK ),
Mon  Jun 16 10:00:00  CDT,33.76  ( OK ),1.59  ( OK ),1.50  ( OK ),69.72  ( OK ),0.00  ( OK ),72.00  ( OK ),55.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9264.75  ( OK ),77.28  ( OK ),
Mon  Jun 16 10:15:00  CDT,33.40  ( OK ),1.58  ( OK ),1.50  ( OK ),69.84  ( OK ),0.00  ( OK ),72.01  ( OK ),56.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9158.18  ( OK ),77.63  ( OK ),
Mon  Jun 16 10:30:00  CDT,33.72  ( OK ),1.56  ( OK ),1.50  ( OK ),69.90  ( OK ),0.00  ( OK ),72.03  ( OK ),55.90  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9310.62  ( OK ),78.40  ( OK ),
Mon  Jun 16 10:45:00  CDT,33.95  ( OK ),1.41  ( OK ),1.50  ( OK ),70.01  ( OK ),0.00  ( OK ),72.04  ( OK ),56.00  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9300.05  ( OK ),78.10  ( OK ),
Mon  Jun 16 11:00:00  CDT,33.94  ( OK ),1.51  ( OK ),1.50  ( OK ),70.01  ( OK ),0.00  ( OK ),72.03  ( OK ),56.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9135.43  ( OK ),77.73  ( OK ),
Mon  Jun 16 11:15:00  CDT,32.79  ( OK ),1.51  ( OK ),1.50  ( OK ),70.01  ( OK ),0.00  ( OK ),72.04  ( OK ),55.93  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9420.24  ( OK ),78.39  ( OK ),
Mon  Jun 16 11:30:00  CDT,33.47  ( OK ),1.46  ( OK ),1.50  ( OK ),70.07  ( OK ),0.00  ( OK ),72.05  ( OK ),55.92  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9287.37  ( OK ),79.92  ( OK ),
Mon  Jun 16 11:45:00  CDT,34.14  ( OK ),1.42  ( OK ),1.50  ( OK ),70.09  ( OK ),0.00  ( OK ),72.05  ( OK ),56.10  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9341.36  ( OK ),79.68  ( OK ),
Mon  Jun 16 12:00:00  CDT,33.56  ( OK ),1.45  ( OK ),1.50  ( OK ),70.22  ( OK ),0.00  ( OK ),72.05  ( OK ),55.92  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9413.81  ( OK ),79.82  ( OK ),
Mon  Jun 16 12:15:00  CDT,35.31  ( OK ),1.45  ( OK ),1.50  ( OK ),70.36  ( OK ),0.00  ( OK ),72.05  ( OK ),56.16  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9478.08  ( OK ),80.54  ( OK ),
Mon  Jun 16 12:30:00  CDT,36.13  ( OK ),1.51  ( OK ),1.50  ( OK ),70.57  ( OK ),0.00  ( OK ),72.05  ( OK ),56.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9461.40  ( OK ),80.00  ( OK ),
Mon  Jun 16 12:45:00  CDT,35.39  ( OK ),1.40  ( OK ),1.50  ( OK ),70.48  ( OK ),0.00  ( OK ),72.04  ( OK ),55.90  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9582.11  ( OK ),81.04  ( OK ),
Mon  Jun 16 13:00:00  CDT,34.47  ( OK ),1.52  ( OK ),1.50  ( OK ),70.54  ( OK ),0.00  ( OK ),72.02  ( OK ),55.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9510.36  ( OK ),79.38  ( OK ),
Mon  Jun 16 13:15:00  CDT,36.35  ( OK ),1.53  ( OK ),1.50  ( OK ),70.62  ( OK ),0.00  ( OK ),71.99  ( OK ),56.17  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9538.18  ( OK ),79.06  ( OK ),
Mon  Jun 16 13:30:00  CDT,37.47  ( OK ),1.53  ( OK ),1.50  ( OK ),70.78  ( OK ),0.00  ( OK ),72.05  ( OK ),56.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9546.52  ( OK ),78.47  ( OK ),
Mon  Jun 16 13:45:00  CDT,38.76  ( OK ),1.49  ( OK ),1.50  ( OK ),70.88  ( OK ),0.00  ( OK ),72.05  ( OK ),56.12  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9502.67  ( OK ),78.95  ( OK ),
Mon  Jun 16 14:00:00  CDT,39.14  ( OK ),1.47  ( OK ),1.50  ( OK ),70.95  ( OK ),0.00  ( OK ),72.05  ( OK ),56.09  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9742.91  ( OK ),79.32  ( OK ),
Mon  Jun 16 14:15:00  CDT,39.44  ( OK ),1.47  ( OK ),1.50  ( OK ),71.01  ( OK ),0.00  ( OK ),72.05  ( OK ),56.07  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9688.37  ( OK ),79.38  ( OK ),
Mon  Jun 16 14:30:00  CDT,38.44  ( OK ),1.52  ( OK ),1.50  ( OK ),70.93  ( OK ),0.00  ( OK ),72.05  ( OK ),55.87  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9450.29  ( OK ),79.50  ( OK ),
Mon  Jun 16 14:45:00  CDT,38.21  ( OK ),1.52  ( OK ),1.50  ( OK ),70.93  ( OK ),0.00  ( OK ),72.04  ( OK ),56.00  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9584.36  ( OK ),79.28  ( OK ),
Mon  Jun 16 15:00:00  CDT,39.04  ( OK ),1.51  ( OK ),1.50  ( OK ),71.08  ( OK ),0.00  ( OK ),72.05  ( OK ),56.06  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9669.70  ( OK ),79.05  ( OK ),
Mon  Jun 16 15:15:00  CDT,44.90  ( OK ),1.47  ( OK ),1.50  ( OK ),71.48  ( OK ),0.00  ( OK ),72.13  ( OK ),56.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9904.49  ( OK ),79.76  ( OK ),
Mon  Jun 16 15:30:00  CDT,46.43  ( OK ),1.45  ( OK ),1.50  ( OK ),71.51  ( OK ),0.00  ( OK ),72.06  ( OK ),56.23  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10212.29  ( OK ),80.46  ( OK ),
Mon  Jun 16 15:45:00  CDT,46.25  ( OK ),1.46  ( OK ),1.50  ( OK ),71.55  ( OK ),0.00  ( OK ),72.09  ( OK ),55.99  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10286.52  ( OK ),81.21  ( OK ),
Mon  Jun 16 16:00:00  CDT,47.84  ( OK ),1.40  ( OK ),1.50  ( OK ),71.85  ( OK ),0.00  ( OK ),72.06  ( OK ),56.06  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10657.90  ( OK ),83.12  ( OK ),
Mon  Jun 16 16:15:00  CDT,48.72  ( OK ),1.48  ( OK ),1.50  ( OK ),71.70  ( OK ),0.00  ( OK ),72.06  ( OK ),55.99  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10782.15  ( OK ),83.06  ( OK ),
Mon  Jun 16 16:30:00  CDT,49.59  ( OK ),1.50  ( OK ),1.50  ( OK ),71.62  ( OK ),0.00  ( OK ),72.05  ( OK ),55.95  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10804.76  ( OK ),82.99  ( OK ),
Mon  Jun 16 16:45:00  CDT,46.99  ( OK ),1.51  ( OK ),1.50  ( OK ),71.69  ( OK ),0.00  ( OK ),72.02  ( OK ),55.84  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10723.19  ( OK ),82.94  ( OK ),
Mon  Jun 16 17:00:00  CDT,47.17  ( OK ),1.52  ( OK ),1.50  ( OK ),71.70  ( OK ),0.00  ( OK ),72.01  ( OK ),56.00  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10856.76  ( OK ),82.53  ( OK ),
Mon  Jun 16 17:15:00  CDT,44.88  ( OK ),1.50  ( OK ),1.50  ( OK ),71.69  ( OK ),0.00  ( OK ),71.99  ( OK ),55.87  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10915.99  ( OK ),82.57  ( OK ),
Mon  Jun 16 17:30:00  CDT,43.48  ( OK ),1.53  ( OK ),1.50  ( OK ),71.55  ( OK ),0.00  ( OK ),71.90  ( OK ),55.90  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10781.50  ( OK ),82.01  ( OK ),
Mon  Jun 16 17:45:00  CDT,42.04  ( OK ),1.56  ( OK ),1.50  ( OK ),71.31  ( OK ),0.00  ( OK ),71.88  ( OK ),55.89  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10106.89  ( OK ),80.53  ( OK ),
Mon  Jun 16 18:00:00  CDT,99.99  ( OK ),1.48  ( OK ),1.50  ( OK ),71.54  ( OK ),0.00  ( OK ),72.08  ( OK ),66.73  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10615.68  ( OK ),80.97  ( OK ),
Mon  Jun 16 18:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),71.69  ( OK ),0.00  ( OK ),78.55  ( OK ),68.57  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 18:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.93  ( OK ),0.00  ( OK ),81.50  ( OK ),68.86  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 18:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.26  ( OK ),0.00  ( OK ),82.15  ( OK ),69.06  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 19:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.24  ( OK ),0.00  ( OK ),82.38  ( OK ),69.35  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 19:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.25  ( OK ),0.00  ( OK ),82.27  ( OK ),69.58  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 19:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.31  ( OK ),0.00  ( OK ),82.15  ( OK ),69.66  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 19:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.26  ( OK ),0.00  ( OK ),81.95  ( OK ),69.80  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 20:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.27  ( OK ),0.00  ( OK ),82.01  ( OK ),69.86  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 20:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.43  ( OK ),0.00  ( OK ),82.12  ( OK ),69.83  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 20:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.55  ( OK ),0.00  ( OK ),82.01  ( OK ),69.96  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 20:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.54  ( OK ),0.00  ( OK ),81.88  ( OK ),70.29  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 21:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),73.69  ( OK ),0.00  ( OK ),81.83  ( OK ),70.48  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 21:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.93  ( OK ),0.00  ( OK ),81.22  ( OK ),71.60  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Mon  Jun 16 21:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),72.49  ( OK ),0.00  ( OK ),80.92  ( OK ),72.20  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
